collection,word,translation,article,gender,plural,word_class,example,topic,source_page
tricolore-1-5th-edition,éducation civique (f),citizenship,l',f,,noun,,school,111
tricolore-1-5th-edition,ananas,pineapple,un,,,noun,,food,125
tricolore-1-5th-edition,banane,banana,une,,,noun,,food,125
tricolore-1-5th-edition,beurre,butter,du,,,noun,,food,125
tricolore-1-5th-edition,boissons chaudes,hot drinks,des,,(f pl),noun,,food,125
tricolore-1-5th-edition,boissons froides,cold drinks,des,,(f pl),noun,,food,125
tricolore-1-5th-edition,bon pour la santé,good for your health,,,,phrase,,health,125
tricolore-1-5th-edition,bonbons,sweets,des,,(m pl),noun,,health,125
tricolore-1-5th-edition,brocolis,broccoli,des,,(m pl),noun,,food,125
tricolore-1-5th-edition,C'est (très) bon/délicieux.,It's (very) nice/delicious.,,,,phrase,,food,125
tricolore-1-5th-edition,café,coffee,du,,,noun,,food,125
tricolore-1-5th-edition,carottes,carrots,des,,(f pl),noun,,food,125
tricolore-1-5th-edition,chips,crisps,des,,(m pl),noun,,food,125
tricolore-1-5th-edition,chocolat chaud,hot chocolate,un,,,noun,,food,125
tricolore-1-5th-edition,chou,a cabbage,un,,,noun,,food,125
tricolore-1-5th-edition,chou-fleur,a cauliflower,un,,,noun,,food,125
tricolore-1-5th-edition,coca,cola,du,,,noun,,food,125
tricolore-1-5th-edition,confiture,jam,de la,,,noun,,food,125
tricolore-1-5th-edition,confiture d'oranges,marmalade,de la,,,noun,,food,125
tricolore-1-5th-edition,croissants,croissants,des,,(m pl),noun,,food,125
tricolore-1-5th-edition,croustillant,crusty,,,,adjective,,food,125
tricolore-1-5th-edition,céréales,cereal,des,,(f pl),noun,,food,125
tricolore-1-5th-edition,desserts,desserts/sweets,des,,(m pl),noun,,food,125
tricolore-1-5th-edition,"Désolé(e), mais je n'aime pas beaucoup ça.",I'm sorry but I don't like that much.,,,,phrase,,food,125
tricolore-1-5th-edition,eau (minérale) (f),(mineral) water,de l',f,,noun,,food,125
tricolore-1-5th-edition,Encore du/de la/de l'/des … ?,Some more … ?,,,,phrase,,food,125
tricolore-1-5th-edition,fraise,strawberry,une,,,noun,,food,125
tricolore-1-5th-edition,framboise,raspberry,une,,,noun,,food,125
tricolore-1-5th-edition,frites,chips,des,,(f pl),noun,,food,125
tricolore-1-5th-edition,fromage,cheese,du,,,noun,,food,125
tricolore-1-5th-edition,fruits,fruit,des,,(m pl),noun,,food,125
tricolore-1-5th-edition,glace,ice cream,une,,,noun,,food,125
tricolore-1-5th-edition,gâteau,cake,un,,,noun,,food,125
tricolore-1-5th-edition,haricots verts,French beans,des,,(m pl),noun,,food,125
tricolore-1-5th-edition,hors-d'œuvre,starter,un,,,noun,,food,125
tricolore-1-5th-edition,J'aime (beaucoup) le/la/les …,I (really) like …,,,,phrase,,food,125
tricolore-1-5th-edition,jambon,ham,du,,,noun,,food,125
tricolore-1-5th-edition,jus de fruit,fruit juice,du,,,noun,,food,125
tricolore-1-5th-edition,lait,milk,du,,,noun,,food,125
tricolore-1-5th-edition,limonade,lemonade,de la,,,noun,,food,125
tricolore-1-5th-edition,légumes,vegetables,des,,(m pl),noun,,food,125
tricolore-1-5th-edition,melon,melon,un,,,noun,,food,125
tricolore-1-5th-edition,"Merci, j'ai assez mangé.","No thank you, I've had enough.",,,,phrase,,food,125
tricolore-1-5th-edition,"Non, merci.","No, thank you.",,,,phrase,,food,125
tricolore-1-5th-edition,oignon,an onion,un,,,noun,,food,125
tricolore-1-5th-edition,omelette (f),omelette,de l',f,,noun,,food,125
tricolore-1-5th-edition,orange,orange,une,,,noun,,food,125
tricolore-1-5th-edition,"Oui, je veux bien.","Yes, I would like some.",,,,phrase,,food,125
tricolore-1-5th-edition,"Oui, s'il vous plaît.","Yes, please.",,,,phrase,,food,125
tricolore-1-5th-edition,pain,bread,du,,,noun,,food,125
tricolore-1-5th-edition,pain grillé,toast,du,,,noun,,food,125
tricolore-1-5th-edition,pas trop,not too much,,,,adverb,,health,125
tricolore-1-5th-edition,petits pois,peas,des,,(m pl),noun,,food,125
tricolore-1-5th-edition,pizza,pizza,de la,,,noun,,food,125
tricolore-1-5th-edition,plat principal,main course,le,,,noun,,food,125
tricolore-1-5th-edition,poire,pear,une,,,noun,,food,125
tricolore-1-5th-edition,poisson,fish,du,,,noun,,food,125
tricolore-1-5th-edition,pomme,apple,une,,,noun,,food,125
tricolore-1-5th-edition,pommes de terre,potatoes,des,,(f pl),noun,,food,125
tricolore-1-5th-edition,potage,soup,du,,,noun,,food,125
tricolore-1-5th-edition,poulet,chicken,du,,,noun,,food,125
tricolore-1-5th-edition,pâté,pâté,du,,,noun,,food,125
tricolore-1-5th-edition,pêche,peach,une,,,noun,,food,125
tricolore-1-5th-edition,raisins,grapes,des,,(m pl),noun,,food,125
tricolore-1-5th-edition,repas,a meal,un,,,noun,,food,125
tricolore-1-5th-edition,riz,rice,du,,,noun,,food,125
tricolore-1-5th-edition,salade,lettuce/salad,de la,,,noun,,food,125
tricolore-1-5th-edition,sel,salt,le,,,noun,,health,125
tricolore-1-5th-edition,sucre,sugar,du,,,noun,,food,125
tricolore-1-5th-edition,sucreries,sweet things,des,,(f pl),noun,,health,125
tricolore-1-5th-edition,surtout,especially,,,,adverb,,health,125
tricolore-1-5th-edition,tarte aux pommes,apple tart,une,,,noun,,food,125
tricolore-1-5th-edition,tartines,bread and butter,des,,(f pl),noun,,food,125
tricolore-1-5th-edition,thé,tea,du,,,noun,,food,125
tricolore-1-5th-edition,toasts,toast,des,,(m pl),noun,,food,125
tricolore-1-5th-edition,tomate,tomato,une,,,noun,,food,125
tricolore-1-5th-edition,un peu,a little,,,,adverb,,health,125
tricolore-1-5th-edition,viande,meat,de la,,,noun,,food,125
tricolore-1-5th-edition,vin rouge/blanc,red/white wine,du,,,noun,,food,125
tricolore-1-5th-edition,yaourt,yoghurt,un,,,noun,,food,125
tricolore-1-5th-edition,œuf (à la coque),(boiled) egg,un,,,noun,,food,125
tricolore-1-5th-edition,œufs au bacon,bacon and egg,des,,(m pl),noun,,food,125
tricolore-1-5th-edition,après-midi,in the afternoon,l',,,noun,,time-dates,141
tricolore-1-5th-edition,au basket.,basketball.,,,,phrase,Je joue au basket.,hobby,141
tricolore-1-5th-edition,au volley.,volleyball.,,,,phrase,Je joue au volley.,hobby,141
tricolore-1-5th-edition,aux cartes.,cards.,,,,phrase,Je joue aux cartes.,hobby,141
tricolore-1-5th-edition,aux échecs.,chess.,,,,phrase,Je joue aux échecs.,hobby,141
tricolore-1-5th-edition,C'est gratuit ...,It's free ...,,,,phrase,,vacation,141
tricolore-1-5th-edition,C'est ouvert ... (tous les jours en été).,It's open ... (every day in summer).,,,,phrase,,vacation,141
tricolore-1-5th-edition,C'est pour ... (les enfants et les adultes).,It's for ... (children and adults).,,,,phrase,,vacation,141
tricolore-1-5th-edition,C'est situé près de … (Paris).,It's near ... (Paris).,,,,phrase,,vacation,141
tricolore-1-5th-edition,d'abord,first of all,,,,adverb,,daily-routine,141
tricolore-1-5th-edition,de l'équitation.,go horse-riding.,,,,phrase,Je fais de l'équitation.,hobby,141
tricolore-1-5th-edition,de la batterie.,the drums.,,,,phrase,Je joue de la batterie.,hobby,141
tricolore-1-5th-edition,de la danse,go dancing.,,,,phrase,Je fais de la danse.,hobby,141
tricolore-1-5th-edition,de la flûte.,the flute.,,,,phrase,Je joue de la flûte.,hobby,141
tricolore-1-5th-edition,de la guitare.,the guitar.,,,,phrase,Je joue de la guitare.,hobby,141
tricolore-1-5th-edition,de la gymnastique.,do gymnastics.,,,,phrase,Je fais de la gymnastique.,hobby,141
tricolore-1-5th-edition,de la natation.,go swimming.,,,,phrase,Je fais de la natation.,hobby,141
tricolore-1-5th-edition,de la peinture.,paint.,,,,phrase,Je fais de la peinture.,hobby,141
tricolore-1-5th-edition,de la photo.,take photos.,,,,phrase,Je fais de la photo.,hobby,141
tricolore-1-5th-edition,de la planche à voile.,go wind-surfing.,,,,phrase,Je fais de la planche à voile.,hobby,141
tricolore-1-5th-edition,de la voile.,go sailing.,,,,phrase,Je fais de la voile.,hobby,141
tricolore-1-5th-edition,des promenades.,go walking.,,,,phrase,Je fais des promenades.,hobby,141
tricolore-1-5th-edition,dix-huit heures,,,,,other,,time-dates,141
tricolore-1-5th-edition,dix-neuf heures,,,,,other,,time-dates,141
tricolore-1-5th-edition,dix-sept heures,,,,,other,,time-dates,141
tricolore-1-5th-edition,du clavier.,the keyboard.,,,,phrase,Je joue du clavier.,hobby,141
tricolore-1-5th-edition,du cyclisme/du vélo.,go cycling.,,,,phrase,Je fais du cyclisme/du vélo.,hobby,141
tricolore-1-5th-edition,du dessin.,draw.,,,,phrase,Je fais du dessin.,hobby,141
tricolore-1-5th-edition,du piano.,the piano.,,,,phrase,Je joue du piano.,hobby,141
tricolore-1-5th-edition,du roller.,go roller blading.,,,,phrase,Je fais du roller.,hobby,141
tricolore-1-5th-edition,du skate.,go skate-boarding.,,,,phrase,Je fais du skate.,hobby,141
tricolore-1-5th-edition,du ski.,go skiing.,,,,phrase,Je fais du ski.,hobby,141
tricolore-1-5th-edition,du théâtre.,do drama.,,,,phrase,Je fais du théâtre.,hobby,141
tricolore-1-5th-edition,du violon.,the violin.,,,,phrase,Je joue du violon.,hobby,141
tricolore-1-5th-edition,du VTT.,go mountain-biking.,,,,phrase,Je fais du VTT.,hobby,141
tricolore-1-5th-edition,ensuite,next,,,,adverb,,daily-routine,141
tricolore-1-5th-edition,Est-ce que tu aimes la musique?,Do you like music?,,,,phrase,,hobby,141
tricolore-1-5th-edition,Est-ce que tu aimes le sport?,Do you like sport?,,,,phrase,,hobby,141
tricolore-1-5th-edition,Est-ce que tu fais autre chose?,Do you do anything else?,,,,phrase,,hobby,141
tricolore-1-5th-edition,J'ai fait ... (de la natation).,I did ... (some swimming).,,,,phrase,,hobby,141
tricolore-1-5th-edition,J'ai joué ... (au football).,I played ... (football).,,,,phrase,,hobby,141
tricolore-1-5th-edition,"J'aime la musique, mais je ne joue pas d'un instrument.","I like music, but I don't play an instrument.",,,,phrase,,hobby,141
tricolore-1-5th-edition,J'aime lire.,I like reading.,,,,phrase,,hobby,141
tricolore-1-5th-edition,Je suis allé(e) ... (au cinéma).,I went ... (to the cinema).,,,,phrase,,hobby,141
tricolore-1-5th-edition,L'entrée coûte... (35 euros).,It costs ... (35 euros) to go in.,,,,phrase,,vacation,141
tricolore-1-5th-edition,la semaine dernière,last week,,,,phrase,,time-dates,141
tricolore-1-5th-edition,le weekend dernier,last weekend,,,,phrase,,time-dates,141
tricolore-1-5th-edition,matin,in the morning,le,,,noun,,time-dates,141
tricolore-1-5th-edition,parc d'attractions,theme park,un,,,noun,,vacation,141
tricolore-1-5th-edition,plus tard,later,,,,adverb,,daily-routine,141
tricolore-1-5th-edition,puis,"then, next",,,,adverb,,daily-routine,141
tricolore-1-5th-edition,quatorze heures,,,,,other,,time-dates,141
tricolore-1-5th-edition,quinze heures,,,,,other,,time-dates,141
tricolore-1-5th-edition,samedi dernier,last Saturday,,,,phrase,,time-dates,141
tricolore-1-5th-edition,seize heures,,,,,other,,time-dates,141
tricolore-1-5th-edition,soir,in the evening,le,,,noun,,time-dates,141
tricolore-1-5th-edition,sur l'ordinateur.,on the computer.,,,,phrase,Je joue sur l'ordinateur.,hobby,141
tricolore-1-5th-edition,treize heures,,,,,other,,time-dates,141
tricolore-1-5th-edition,Tu as passé un bon weekend?,Did you have a good weekend?,,,,phrase,,hobby,141
tricolore-1-5th-edition,vingt heures,,,,,other,,time-dates,141
tricolore-1-5th-edition,vingt-deux heures,,,,,other,,time-dates,141
tricolore-1-5th-edition,vingt-et-une heures,,,,,other,,time-dates,141
tricolore-1-5th-edition,vingt-quatre heures/zéro heure,,,,,other,,time-dates,141
tricolore-1-5th-edition,vingt-trois heures,,,,,other,,time-dates,141
tricolore-1-5th-edition,à des jeux vidéo.,computer games.,,,,phrase,Je joue à des jeux vidéo.,hobby,141
tricolore-1-5th-edition,a,he/she has (from avoir see p.57),,,,verb,,none,169
tricolore-1-5th-edition,abord,"first, at first",,,,adverb,,none,169
tricolore-1-5th-edition,abricot,apricot,un,,,noun,,food,169
tricolore-1-5th-edition,absent,"absent, not there",,,,adjective,,none,169
tricolore-1-5th-edition,accord,"okay, agreed, all right",,,,phrase,,none,169
tricolore-1-5th-edition,acheter,to buy,,,,verb,,shopping,169
tricolore-1-5th-edition,activité,activity,une,,,noun,,hobby,169
tricolore-1-5th-edition,adorer,"to adore, love",,,,verb,,none,169
tricolore-1-5th-edition,adresse,address,une,,,noun,,personal-info,169
tricolore-1-5th-edition,affaires (f pl),"things, belongings",les,f pl,,noun,,none,169
tricolore-1-5th-edition,affiche,poster,une,,,noun,,none,169
tricolore-1-5th-edition,agneau (m),lamb,l',m,,noun,,food,169
tricolore-1-5th-edition,agréable,pleasant,,,,adjective,,none,169
tricolore-1-5th-edition,ai,I have (from avoir see p.57),j',,,verb,,none,169
tricolore-1-5th-edition,aider,to help,,,,verb,,none,169
tricolore-1-5th-edition,aigre,"sour, bitter",,,,adjective,,food,169
tricolore-1-5th-edition,aimer,to like,,,,verb,,none,169
tricolore-1-5th-edition,air,he/she seems,,,,phrase,,none,169
tricolore-1-5th-edition,ajouter,to add,,,,verb,,none,169
tricolore-1-5th-edition,Allemagne (f),Germany,l',f,,noun,,none,169
tricolore-1-5th-edition,allemand,Germany,,,,adjective,,none,169
tricolore-1-5th-edition,aller,to go,,,,verb,,travel,169
tricolore-1-5th-edition,aller à la pêche,to go fishing,,,,phrase,,hobby,169
tricolore-1-5th-edition,allez!,come on! (from aller),,,,phrase,,none,169
tricolore-1-5th-edition,allumer,"to light, switch on",,,,verb,,home,169
tricolore-1-5th-edition,alors,"so, therefore, well",,,,adverb,,none,169
tricolore-1-5th-edition,ami(e),friend,un(e),,,noun,,family,169
tricolore-1-5th-edition,amitiés,(at end of letter) best wishes,,,,phrase,,communication,169
tricolore-1-5th-edition,amusant,"amusing, enjoyable, fun",,,,adjective,,none,169
tricolore-1-5th-edition,amuse-toi bien!,have a good time!,,,,phrase,,none,169
tricolore-1-5th-edition,an,year,un,,,noun,,time-dates,169
tricolore-1-5th-edition,ananas,pineapple,un,,,noun,,food,169
tricolore-1-5th-edition,anglais,English,,,,adjective,,none,169
tricolore-1-5th-edition,Angleterre (f),England,l',f,,noun,,travel,169
tricolore-1-5th-edition,animal (pl des animaux),animal,un,,des animaux,noun,,none,169
tricolore-1-5th-edition,anniversaire,birthday,un,,,noun,,time-dates,169
tricolore-1-5th-edition,annonce,advert,une,,,noun,,communication,169
tricolore-1-5th-edition,année,year,une,,,noun,,time-dates,169
tricolore-1-5th-edition,août,August,,,,noun,,time-dates,169
tricolore-1-5th-edition,appareil,"on the phone, speaking",à l',,,phrase,,communication,169
tricolore-1-5th-edition,appareil électrique,electric appliance,un,,,noun,,home,169
tricolore-1-5th-edition,appareil-photo,camera,un,,,noun,,hobby,169
tricolore-1-5th-edition,appartement,flat,un,,,noun,,home,169
tricolore-1-5th-edition,appelle,his/her name is ... (from s'appeler),il/elle s',,,verb,,personal-info,169
tricolore-1-5th-edition,appelle ...,my name is ...,je m',,,verb,,personal-info,169
tricolore-1-5th-edition,apporter,to bring,,,,verb,,none,169
tricolore-1-5th-edition,apprendre,to learn,,,,verb,,school,169
tricolore-1-5th-edition,après,after(wards),,,,adverb,,none,169
tricolore-1-5th-edition,après-midi (m),(in the) afternoon(s),l',m,,noun,,time-dates,169
tricolore-1-5th-edition,aquarium,aquarium,un,,,noun,,city-places,169
tricolore-1-5th-edition,arbre,tree,un,,,noun,,none,169
tricolore-1-5th-edition,arcades,with arcades,à,,,phrase,,city-places,169
tricolore-1-5th-edition,argent (m),money,l',m,,noun,,shopping,169
tricolore-1-5th-edition,arriver,to arrive,,,,verb,,travel,169
tricolore-1-5th-edition,arrêt d'autobus,bus stop,un,,,noun,,city-places,169
tricolore-1-5th-edition,arrête,(it) stops (from s'arrêter),il/elle s',,,verb,,travel,169
tricolore-1-5th-edition,as,you have (from avoir see p.57),tu,,,verb,,none,169
tricolore-1-5th-edition,ascenseur (m),lift,l',m,,noun,,city-places,169
tricolore-1-5th-edition,asseyez-vous,sit down,,,,phrase,,none,169
tricolore-1-5th-edition,assez,"quite, enough",,,,adverb,,none,169
tricolore-1-5th-edition,assieds-toi (là)!,sit down (there)!,,,,phrase,,none,169
tricolore-1-5th-edition,assiette,plate,une,,,noun,,food,169
tricolore-1-5th-edition,assis,"seated, sitting",,,,adjective,,none,169
tricolore-1-5th-edition,athlétisme (m),athletics,l',m,,noun,,hobby,169
tricolore-1-5th-edition,attendre,to wait (for),,,,verb,,none,169
tricolore-1-5th-edition,attentivement,attentively,,,,adverb,,school,169
tricolore-1-5th-edition,au,"in, at, to (see p.82)",,,,preposition,,none,169
tricolore-1-5th-edition,au choix,choice of ...,,,,phrase,,shopping,169
tricolore-1-5th-edition,au revoir,goodbye,,,,phrase,,communication,169
tricolore-1-5th-edition,auberge de jeunesse,youth hostel,une,,,noun,,vacation,169
tricolore-1-5th-edition,aujourd'hui,today,,,,adverb,,time-dates,169
tricolore-1-5th-edition,aussi,"also, as well",,,,adverb,,none,169
tricolore-1-5th-edition,automne (m),autumn,l',m,,noun,,weather,169
tricolore-1-5th-edition,autre,other,,,,adjective,,none,169
tricolore-1-5th-edition,avancez,go forward (from avancer),,,,verb,,none,169
tricolore-1-5th-edition,avant,before,,,,preposition,,none,169
tricolore-1-5th-edition,avec,with,,,,preposition,,none,169
tricolore-1-5th-edition,avez,you have (from avoir see p.57),vous,,,verb,,none,169
tricolore-1-5th-edition,avez-vous ... ?,have you ... ?,,,,phrase,,none,169
tricolore-1-5th-edition,avion,plane,un,,,noun,,travel,169
tricolore-1-5th-edition,avoir,to have (see p.57),,,,verb,,none,169
tricolore-1-5th-edition,avril,April,,,,noun,,time-dates,169
tricolore-1-5th-edition,babyfoot,table football,le,,,noun,,hobby,169
tricolore-1-5th-edition,badminton,badminton,le,,,noun,,hobby,169
tricolore-1-5th-edition,baguette,long French loaf,une,,,noun,,food,169
tricolore-1-5th-edition,bal,dance,un,,,noun,,hobby,169
tricolore-1-5th-edition,baladeur,personal music player,un,,,noun,,hobby,169
tricolore-1-5th-edition,balcon,balcony,un,,,noun,,home,169
tricolore-1-5th-edition,balle,(small) ball,une,,,noun,,hobby,169
tricolore-1-5th-edition,ballon (de football),(foot)ball,un,,,noun,,hobby,169
tricolore-1-5th-edition,banane,banana,une,,,noun,,food,169
tricolore-1-5th-edition,bande dessinée (BD),comic strip book,une,,,noun,,hobby,169
tricolore-1-5th-edition,banque,bank,une,,,noun,,city-places,169
tricolore-1-5th-edition,barbe,beard,une,,,noun,,none,169
tricolore-1-5th-edition,basket,basketball,le,,,noun,,hobby,169
tricolore-1-5th-edition,baskets (f pl),trainers,les,f pl,,noun,,shopping,169
